,Time,BX_GSE,BY_GSE,BZ_GSE,Vx,Vy,Vz,proton_density,T
0,2015-03-16 03:50:00,-2.3284626,1.8431503,-2.1298382,-334.0625305175781,57.45840072631836,-11.495655059814453,18.590227127075195,255663.98764954353
1,2015-03-16 03:51:00,-1.5223255,0.85033077,-2.886911,-334.0625305175781,57.45840072631836,-11.495655059814453,18.590227127075195,255663.98764954353
2,2015-03-16 03:52:00,0.6998107,-2.5422854,-3.7364771,-334.0625305175781,57.45840072631836,-11.495655059814453,18.590227127075195,255663.98764954353
3,2015-03-16 03:53:00,1.3523237,-3.9569185,-3.2411513,-334.0625305175781,57.45840072631836,-11.495655059814453,18.590227127075195,255663.98764954353
4,2015-03-16 03:54:00,1.9841775,-4.638877,-2.456737,-334.0625305175781,57.45840072631836,-11.495655059814453,18.590227127075195,255663.98764954353
5,2015-03-16 03:55:00,-1.4487636,1.4620923,-3.5458148,-334.0625305175781,57.45840072631836,-11.495655059814453,18.590227127075195,255663.98764954353
6,2015-03-16 03:56:00,-2.4199812,3.7055995,-2.5310993,-334.0625305175781,57.45840072631836,-11.495655059814453,18.590227127075195,255663.98764954353
7,2015-03-16 03:57:00,-2.8877347,3.6184926,-2.9203122,-334.0625305175781,57.45840072631836,-11.495655059814453,18.590227127075195,255663.98764954353
8,2015-03-16 03:58:00,-2.6765418,3.93339,-2.0695527,-334.55005221896704,57.790211571587456,-11.568869802686903,18.471187591552734,255588.51855884824
9,2015-03-16 03:59:00,-2.5217438,4.010115,-1.8043337,-335.0375739203559,58.12202241685655,-11.642084545559353,18.352148056030273,255513.04946815298
10,2015-03-16 04:00:00,-3.0386646,4.606631,-0.254956,-335.5250956217448,58.45383326212565,-11.715299288431803,18.233108520507812,255437.5803774577
11,2015-03-16 04:01:00,-4.127656,5.3060837,-1.4413301,-336.01261732313367,58.785644107394745,-11.788514031304253,18.11406898498535,255362.11128676243
12,2015-03-16 04:02:00,-3.7373264,5.4814734,-0.7006516,-336.5001390245226,59.11745495266385,-11.861728774176704,17.99502944946289,255286.64219606714
13,2015-03-16 04:03:00,-3.6053207,5.185143,-0.019932386,-336.98766072591144,59.449265797932945,-11.934943517049154,17.87598991394043,255211.17310537188
14,2015-03-16 04:04:00,-3.1367548,4.7365155,-0.6842295,-337.47518242730035,59.78107664320204,-12.008158259921604,17.75695037841797,255135.7040146766
15,2015-03-16 04:05:00,-3.0622444,4.9013515,0.42184973,-337.9627041286892,60.11288748847114,-12.081373002794054,17.637910842895508,255060.23492398133
16,2015-03-16 04:06:00,-2.5435884,3.7038639,-2.632866,-338.4502258300781,60.444698333740234,-12.154587745666504,17.518871307373047,254984.76583328604
17,2015-03-16 04:07:00,-2.2113416,3.1064491,-3.0938108,-338.8900858561198,60.403675927056206,-12.170198016696506,17.762552897135418,256149.33897052292
18,2015-03-16 04:08:00,-1.4127798,2.5430481,-3.5855975,-339.32994588216144,60.36265352037218,-12.185808287726509,18.006234486897785,257313.9121077598
19,2015-03-16 04:09:00,-2.0024052,2.645165,-2.975422,-339.7698059082031,60.32163111368815,-12.20141855875651,18.249916076660156,258478.48524499664
20,2015-03-16 04:10:00,-1.2435482,1.5616745,-3.9297404,-340.2096659342448,60.28060870700412,-12.217028829786512,18.493597666422527,259643.05838223352
21,2015-03-16 04:11:00,-0.2655891,0.48369107,-4.139167,-340.64952596028644,60.2395863003201,-12.232639100816515,18.737279256184895,260807.6315194704
22,2015-03-16 04:12:00,-3.1553917,3.325516,-2.069949,-341.0893859863281,60.19856389363607,-12.248249371846518,18.980960845947266,261972.20465670727
23,2015-03-16 04:13:00,-3.4552479,3.7167728,-1.9954125,-341.5292460123698,60.15754148695204,-12.263859642876518,19.224642435709637,263136.7777939441
24,2015-03-16 04:14:00,-2.3948655,2.1907866,-2.441335,-341.96910603841144,60.11651908026801,-12.27946991390652,19.468324025472004,264301.350931181
25,2015-03-16 04:15:00,-0.86884016,0.94746697,-4.308516,-342.4089660644531,60.075496673583984,-12.295080184936523,19.712005615234375,265465.92406841787
26,2015-03-16 04:16:00,-0.5481465,-0.21508382,-2.2232916,-342.1950408935547,59.55305099487305,-12.317624378204346,19.74813919067383,267491.9537460558
